15min Data - Main Card (Port01)
Time Stamp,RX Octs,TX Octs,RX Pkts,TX Pkts,RX Drop Events,Status,RX Undersize Pkts,Status,RX Fragments,Status,RX 64Octs,TX 64Octs,RX 65 to 127Octs,TX 65 to 127Octs,RX 128 to 255Octs,TX 128 to 255Octs,RX 256 to 511Octs,TX 256 to 511Octs,RX 512 to 1023Octs,TX 512 to 1023Octs,RX 1024 to 1518Octs,TX 1024 to 1518Octs,RX CRC Alignment Errors,Status,RX Oversize Pkts,Status,TX Oversize Pkts,RX Jabbers,RX Multicast Pkts,TX Multicast Pkts,RX Broadcast Pkts,TX Broadcast Pkts,TX Collisions,Status,RX Unknown TPID,RX Unknown VID,RX MAC Limit,RX Filter Discard,TX Filter Discard,RX QoS Discard,TX Queue0 Discard,TX Queue1 Discard,TX Queue2 Discard,TX Queue3 Discard,TX Queue4 Discard,TX Queue5 Discard,TX Queue6 Discard,TX Queue7 Discard,,,,,Record Status,RX Peak Rate [Mbps],TX Peak Rate [Mbps],RX Peak Detect Time,TX Peak Detect Time
09:15,239423704,1940557004,846758,1861116,0,NORMAL,0,NORMAL,0,NORMAL,34978,9298,462092,285886,174675,139418,37174,60259,58388,58472,79089,1307450,0,NORMAL,0,NORMAL,0,0,0,0,16,7419,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,45,09:06:40,09:08:50
09:30,247611187,2784895643,1038765,2547469,0,NORMAL,0,NORMAL,0,NORMAL,44372,7607,615251,330628,213245,177426,43551,73656,54915,65208,67415,1892885,0,NORMAL,0,NORMAL,0,0,0,0,0,7425,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,56,09:26:20,09:20:10
09:45,282203300,3131821353,1207295,2894654,0,NORMAL,0,NORMAL,0,NORMAL,40631,7989,756182,391792,226025,185751,47840,88107,59791,79644,76718,2141251,0,NORMAL,0,NORMAL,0,0,0,0,0,7426,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,61,09:44:40,09:39:20
10:00,310919290,2837630355,1217273,2673837,0,NORMAL,0,NORMAL,0,NORMAL,35786,8222,746924,382411,216675,176470,51202,96091,76222,105877,90203,1904515,0,NORMAL,0,NORMAL,0,0,0,0,3,7414,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,62,10:00:00,09:45:30
10:15,327053152,1420094408,1141163,1718293,0,NORMAL,0,NORMAL,0,NORMAL,6369,9742,688032,463117,220626,189939,49283,81062,66150,50008,110367,924069,0,NORMAL,0,NORMAL,0,0,0,0,4,7420,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,27,10:15:00,10:13:40
10:30,323482953,2444477167,1136153,2305224,0,NORMAL,0,NORMAL,0,NORMAL,24826,8926,694435,390664,201129,159105,46751,65389,53595,46785,115094,1634041,0,NORMAL,0,NORMAL,0,0,0,0,1,7401,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,4,57,10:18:50,10:24:30
10:45,313321028,3265197711,1286855,2917051,0,NORMAL,0,NORMAL,0,NORMAL,37033,8102,790329,379847,255077,186777,49251,83580,69598,74776,85287,2183686,0,NORMAL,0,NORMAL,0,0,0,0,0,7426,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,59,10:43:20,10:32:00
11:00,321789292,2129095012,1125350,2086994,0,NORMAL,0,NORMAL,0,NORMAL,20303,9021,658891,387259,232924,161129,48357,70738,53019,51535,111509,1407054,0,NORMAL,0,NORMAL,0,0,0,0,4,7446,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,63,11:00:00,10:48:00
11:15,287004810,2661611182,1108660,2436450,0,NORMAL,0,NORMAL,0,NORMAL,43291,8094,643031,342008,237002,161825,33907,63649,60528,50856,90755,1809851,0,NORMAL,0,NORMAL,0,0,0,0,0,7425,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,60,11:10:30,11:09:10
11:30,295468358,1911603801,1005375,1932667,0,NORMAL,0,NORMAL,0,NORMAL,47301,8083,511433,327970,211140,181872,56601,71847,81150,81237,97590,1261466,0,NORMAL,0,NORMAL,0,0,0,0,0,7412,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,31,11:29:50,11:20:10
11:45,319226171,1888022347,1099310,2024639,0,NORMAL,0,NORMAL,0,NORMAL,34524,8811,562038,394631,254639,198924,75317,92539,72072,80741,100407,1248680,0,NORMAL,0,NORMAL,0,0,0,0,3,7404,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,34,11:44:40,11:41:00
12:00,331795806,1607086552,1131888,1846590,0,NORMAL,0,NORMAL,0,NORMAL,10201,10356,655509,430387,224815,193906,67881,85396,58996,72174,114020,1053893,0,NORMAL,0,NORMAL,0,0,0,0,8,7428,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,5,26,11:48:50,11:48:10
12:15,345267581,1823221877,1150729,1973041,0,NORMAL,0,NORMAL,0,NORMAL,9611,9464,631752,377574,264214,227224,60402,86354,62199,63985,122008,1208015,0,NORMAL,0,NORMAL,0,0,0,0,7,7428,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,5,66,12:12:20,12:06:20
12:30,296562924,2835949439,1180789,2638037,0,NORMAL,0,NORMAL,0,NORMAL,38288,8091,673223,334509,250955,216459,70165,93983,67794,95048,80281,1889827,0,NORMAL,0,NORMAL,0,0,0,0,0,7436,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,46,12:29:50,12:19:40
12:45,279867237,2711759330,1053562,2548791,0,NORMAL,0,NORMAL,0,NORMAL,43531,7898,526412,288485,259422,209887,77718,103224,70887,114136,75535,1824830,0,NORMAL,0,NORMAL,0,0,0,0,0,7423,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,45,12:42:20,12:38:50
13:00,289009947,2384043430,1071995,2285745,0,NORMAL,0,NORMAL,0,NORMAL,39649,8435,596923,332085,221974,184647,62576,95244,59597,77140,91099,1587974,0,NORMAL,0,NORMAL,0,0,0,0,2,7425,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,5,63,12:48:30,12:59:00
13:15,258669444,3619075331,1121432,3203517,0,NORMAL,0,NORMAL,0,NORMAL,46830,7945,614252,327650,299939,204059,39369,84741,54637,80539,66347,2498520,0,NORMAL,0,NORMAL,0,0,0,0,0,7443,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,71,13:01:50,13:09:50
13:30,237422494,2624453627,995584,2411469,0,NORMAL,0,NORMAL,0,NORMAL,46677,7933,561929,310783,235065,196042,37411,61796,50562,66211,63866,1768633,0,NORMAL,0,NORMAL,0,0,0,0,0,7397,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,47,13:21:40,13:25:10
13:45,254438944,1861948698,815633,1829931,0,NORMAL,0,NORMAL,0,NORMAL,48174,7898,389207,258286,163744,147858,53999,67455,70975,96470,89502,1251884,0,NORMAL,0,NORMAL,0,0,0,0,0,7432,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,55,13:34:10,13:42:40
14:00,297277300,2523331049,1006320,2385321,0,NORMAL,0,NORMAL,0,NORMAL,37737,8251,540812,302788,202732,192326,52893,71583,58580,100652,113336,1709481,0,NORMAL,0,NORMAL,0,0,0,0,0,7429,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,4,73,13:55:40,13:52:40
14:15,305350030,2974286469,1142437,2709869,0,NORMAL,0,NORMAL,0,NORMAL,41141,8460,650324,338531,240917,193037,53292,67793,50491,86478,106065,2015360,0,NORMAL,0,NORMAL,0,0,0,0,0,7428,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,62,14:14:50,14:05:30
14:30,301264136,2824535445,1146738,2590182,0,NORMAL,0,NORMAL,0,NORMAL,29883,8647,708770,354878,212434,166273,41727,72695,50759,65617,102997,1921911,0,NORMAL,0,NORMAL,0,0,0,0,4,7440,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,4,77,14:15:50,14:21:20
14:45,302472684,3309444849,1175998,3022164,0,NORMAL,0,NORMAL,0,NORMAL,43548,8206,695170,385816,236317,205539,46236,90383,59807,65313,94757,2266708,0,NORMAL,0,NORMAL,0,0,0,0,0,7418,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,51,14:44:20,14:37:00
15:00,303556009,3702753244,1354211,3360599,0,NORMAL,0,NORMAL,0,NORMAL,37066,8239,893059,416667,245634,219828,45400,135635,50314,86173,82438,2493735,0,NORMAL,0,NORMAL,0,0,0,0,2,7318,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,4,67,14:46:10,14:50:20
15:15,307933459,2581806356,1148835,2593230,0,NORMAL,0,NORMAL,0,NORMAL,22378,8686,612321,385019,304285,266286,48919,111076,70025,94555,90565,1727239,0,NORMAL,0,NORMAL,0,0,0,0,1,7411,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,53,15:14:00,15:08:30
15:30,315224045,2854701523,1182719,2837973,0,NORMAL,0,NORMAL,0,NORMAL,38374,8481,617700,397555,313556,282610,49753,114307,67142,97338,95936,1937209,0,NORMAL,0,NORMAL,0,0,0,0,1,7397,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,50,15:26:50,15:20:20
15:45,327503759,2145001029,1176223,2264672,0,NORMAL,0,NORMAL,0,NORMAL,14800,9266,639574,371122,294897,276718,56579,101410,61728,83152,106098,1422506,0,NORMAL,0,NORMAL,0,0,0,0,2,7388,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,4,35,15:31:40,15:37:00
16:00,336237528,1583271647,1246435,1870508,0,NORMAL,0,NORMAL,0,NORMAL,6981,10131,713226,431416,297468,276106,49612,59882,76483,44009,102198,1048573,0,NORMAL,0,NORMAL,0,0,0,0,7,7406,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,20,16:00:00,15:55:30
16:15,328794385,1934773843,1140347,2047810,0,NORMAL,0,NORMAL,0,NORMAL,7833,9465,623170,381651,285442,220027,45659,66030,65846,62312,111886,1298415,0,NORMAL,0,NORMAL,0,0,0,0,2,7417,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,4,29,16:12:00,16:11:20
16:30,318033674,2149718300,1082642,2158140,0,NORMAL,0,NORMAL,0,NORMAL,22272,8781,559495,335291,294986,231992,41493,78610,44857,51451,119160,1375775,0,NORMAL,0,NORMAL,0,0,0,0,0,7423,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,4,45,16:26:50,16:28:40
16:45,327934013,1957825331,1169046,2096473,0,NORMAL,0,NORMAL,0,NORMAL,14090,9827,636235,392718,304095,241555,46423,68118,53442,55788,114319,1323248,0,NORMAL,0,NORMAL,0,0,0,0,3,7417,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,51,16:44:40,16:33:20
17:00,325532148,1603671576,1028656,1762803,0,NORMAL,0,NORMAL,0,NORMAL,14669,9571,513457,366525,283137,230609,35514,56783,56854,63972,124433,985561,0,NORMAL,0,NORMAL,0,0,0,0,9,7420,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,4,52,16:56:10,16:57:40
17:15,316254371,2028378995,1054570,2099122,0,NORMAL,0,NORMAL,0,NORMAL,33359,8677,527091,371268,295272,257343,33316,62036,42906,49938,122199,1297968,0,NORMAL,0,NORMAL,0,0,0,0,0,7414,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,3,44,17:14:20,17:09:20
